tier,champ_name,item_id,zero_item_win_rate,zero_count,one_item_win_rate,one_count,lift_score,cn_champ,cn_item
challenger,Ekko,7,0.1663,1383,0.1171,111,-0.0492,艾克,巨人腰带
grandmaster,Malphite,77,0.1099,18161,0.0606,66,-0.0493,墨菲特,狂徒铠甲
diamond,Rumble,27,0.1555,5247,0.1062,113,-0.0493,兰博,兹若特传送门
platinum,AurelionSol,37,0.1958,1527,0.1466,116,-0.0493,奥瑞利安·索尔,莫雷洛秘典
challenger,Ashe,69,0.1282,8931,0.079,76,-0.0493,艾希,水银
challenger,Karma,33,0.1486,11298,0.0992,131,-0.0494,卡尔玛,灭世者的死亡之帽
diamond,Ekko,7,0.1624,1416,0.1129,62,-0.0495,艾克,巨人腰带
grandmaster,Shen,4,0.1084,11646,0.0588,68,-0.0495,慎,女神之泪
master,Ashe,14,0.1248,9252,0.0752,399,-0.0497,艾希,朔极之矛
master,Ekko,24,0.1703,1368,0.1205,83,-0.0498,艾克,斯塔缇克电刃
platinum,Irelia,14,0.0981,2313,0.0484,62,-0.0498,艾瑞莉娅,朔极之矛
diamond,MissFortune,18,0.161,3659,0.1111,81,-0.0499,厄运小姐,破败王者之刃
platinum,KaiSa,44,0.0927,2384,0.0428,187,-0.0499,卡莎,炽天使之拥
platinum,Ashe,9,0.127,6907,0.0769,52,-0.0501,艾希,拳套
platinum,Thresh,22,0.1805,5911,0.1304,69,-0.0501,锤石,疾射火炮
grandmaster,KhaZix,22,0.0891,4803,0.039,77,-0.0502,卡兹克,疾射火炮
master,Jhin,19,0.1488,1969,0.0986,213,-0.0502,烬,无尽之刃
master,JarvanIV,33,0.1037,3577,0.0533,75,-0.0504,嘉文四世,灭世者的死亡之帽
master,AurelionSol,44,0.2171,2266,0.1667,60,-0.0505,奥瑞利安·索尔,炽天使之拥
grandmaster,Shaco,22,0.0702,2037,0.0196,51,-0.0506,萨科,疾射火炮
grandmaster,Ekko,24,0.166,1048,0.1154,78,-0.0507,艾克,斯塔缇克电刃
diamond,ChoGath,5,0.108,6101,0.0573,157,-0.0507,科加斯,锁子甲
platinum,Xayah,19,0.1105,4245,0.0597,67,-0.0508,霞,无尽之刃
grandmaster,Ezreal,34,0.0968,11402,0.046,87,-0.0509,伊泽瑞尔,卢登的回声
grandmaster,MissFortune,17,0.1479,3436,0.0968,62,-0.0511,厄运小姐,基克的先驱
diamond,Jayce,7,0.0928,5625,0.0417,72,-0.0511,杰斯,巨人腰带
platinum,Lulu,2,0.1979,6257,0.1468,109,-0.0511,璐璐,反曲之弓
master,Sona,4,0.1236,3665,0.0725,69,-0.0511,娑娜,女神之泪
diamond,Poppy,66,0.1031,3995,0.052,77,-0.0512,波比,巨龙之爪
grandmaster,AurelionSol,44,0.2277,2688,0.1765,51,-0.0512,奥瑞利安·索尔,炽天使之拥
platinum,Malphite,6,0.1346,13652,0.0833,72,-0.0513,墨菲特,负极斗篷
grandmaster,Ekko,5,0.166,1048,0.1148,61,-0.0513,艾克,锁子甲
master,MissFortune,18,0.1499,3390,0.0986,71,-0.0513,厄运小姐,破败王者之刃
master,MissFortune,4,0.1499,3390,0.0986,142,-0.0513,厄运小姐,女神之泪
diamond,Thresh,45,0.1726,6832,0.1212,66,-0.0514,锤石,冰霜之心
diamond,Malphite,6,0.1228,17579,0.0714,84,-0.0514,墨菲特,负极斗篷
platinum,Ashe,26,0.127,6907,0.0753,146,-0.0516,艾希,卢安娜的飓风
diamond,Kayle,23,0.1571,4042,0.1055,379,-0.0516,凯尔,鬼索的狂暴之刃
master,Thresh,23,0.17,8457,0.1184,76,-0.0516,锤石,鬼索的狂暴之刃
master,Fizz,45,0.146,8167,0.0943,53,-0.0516,菲兹,冰霜之心
challenger,KaiSa,44,0.0711,1590,0.0194,155,-0.0517,卡莎,炽天使之拥
diamond,Thresh,26,0.1726,6832,0.1209,91,-0.0517,锤石,卢安娜的飓风
grandmaster,WuKong,5,0.1081,8896,0.0563,142,-0.0518,孙悟空,锁子甲
diamond,ChoGath,4,0.108,6101,0.0561,107,-0.052,科加斯,女神之泪
master,WuKong,9,0.1046,8805,0.0526,57,-0.052,孙悟空,拳套
challenger,KhaZix,6,0.1038,5730,0.0517,58,-0.0521,卡兹克,负极斗篷
challenger,Ekko,2,0.1663,1383,0.1141,149,-0.0522,艾克,反曲之弓
diamond,JarvanIV,3,0.0988,3614,0.0465,86,-0.0523,嘉文四世,无用大棒
challenger,Jhin,26,0.1694,1942,0.117,188,-0.0524,烬,卢安娜的飓风
platinum,Jinx,19,0.0812,1428,0.0289,104,-0.0524,金克丝,无尽之刃
platinum,Lux,2,0.1505,9382,0.098,51,-0.0525,拉克丝,反曲之弓
diamond,ChoGath,33,0.108,6101,0.0556,54,-0.0525,科加斯,灭世者的死亡之帽
master,VelKoz,44,0.1587,1916,0.1061,66,-0.0526,维克兹,炽天使之拥
master,Ekko,44,0.1703,1368,0.1177,68,-0.0527,艾克,炽天使之拥
master,KaiSa,34,0.0528,1611,0,56,-0.0528,卡莎,卢登的回声
diamond,Rakan,7,0.1184,4476,0.0656,61,-0.0528,洛,巨人腰带
master,MissFortune,44,0.1499,3390,0.0969,289,-0.053,厄运小姐,炽天使之拥
platinum,Zoe,46,0.1244,6606,0.0714,70,-0.053,佐伊,恩泽圣杯
master,Malphite,5,0.1165,17050,0.0635,63,-0.053,墨菲特,锁子甲
diamond,Lulu,44,0.1981,5987,0.145,200,-0.0531,璐璐,炽天使之拥
diamond,Irelia,45,0.1167,3386,0.0635,63,-0.0532,艾瑞莉娅,冰霜之心
diamond,JarvanIV,66,0.0988,3614,0.0455,66,-0.0533,嘉文四世,巨龙之爪
platinum,Syndra,39,0.1017,2379,0.0484,62,-0.0533,辛德拉,珠光护手
grandmaster,Irelia,1,0.1167,2664,0.0633,79,-0.0535,艾瑞莉娅,暴风大剑
challenger,KaiSa,4,0.0711,1590,0.0175,57,-0.0535,卡莎,女神之泪
grandmaster,Fizz,55,0.1398,7139,0.0862,58,-0.0536,菲兹,棘刺背心
diamond,Xayah,19,0.1172,3728,0.0633,79,-0.0539,霞,无尽之刃
diamond,Malphite,66,0.1228,17579,0.069,174,-0.0539,墨菲特,巨龙之爪
challenger,Kayle,22,0.1592,5064,0.1053,323,-0.0539,凯尔,疾射火炮
platinum,Yasuo,15,0.081,4283,0.027,74,-0.054,亚索,守护天使
challenger,Ezreal,26,0.0952,12275,0.0411,73,-0.0541,伊泽瑞尔,卢安娜的飓风
grandmaster,Ashe,14,0.1242,9750,0.07,357,-0.0542,艾希,朔极之矛
challenger,Karma,4,0.1486,11298,0.0943,159,-0.0543,卡尔玛,女神之泪
master,Sona,46,0.1236,3665,0.0693,404,-0.0543,娑娜,恩泽圣杯
diamond,Ashe,22,0.1289,10077,0.0746,67,-0.0543,艾希,疾射火炮
challenger,Irelia,68,0.1186,1729,0.0641,78,-0.0545,艾瑞莉娅,天神法球
master,WuKong,4,0.1046,8805,0.05,60,-0.0546,孙悟空,女神之泪
master,WuKong,7,0.1046,8805,0.05,140,-0.0546,孙悟空,巨人腰带
platinum,Ekko,4,0.1735,1816,0.1188,101,-0.0547,艾克,女神之泪
grandmaster,MissFortune,4,0.1479,3436,0.093,129,-0.0548,厄运小姐,女神之泪
master,Zoe,2,0.1425,8310,0.0877,57,-0.0548,佐伊,反曲之弓
challenger,WuKong,15,0.1045,8208,0.0497,141,-0.0549,孙悟空,守护天使
grandmaster,Ekko,15,0.166,1048,0.1111,63,-0.0549,艾克,守护天使
diamond,Vi,49,0.1075,9879,0.0526,57,-0.0549,蔚,正义之手
challenger,Rakan,14,0.1272,2162,0.0722,291,-0.055,洛,朔极之矛
master,MissFortune,69,0.1499,3390,0.0949,253,-0.055,厄运小姐,水银
grandmaster,Kayle,23,0.1633,4347,0.1083,314,-0.0551,凯尔,鬼索的狂暴之刃
challenger,Ekko,13,0.1663,1383,0.1111,72,-0.0552,艾克,海克斯科技枪刃
diamond,Lulu,15,0.1981,5987,0.1429,63,-0.0552,璐璐,守护天使
platinum,Fizz,25,0.1621,7636,0.1068,103,-0.0553,菲兹,泰坦的坚决
platinum,Rumble,55,0.1785,4981,0.123,122,-0.0555,兰博,棘刺背心
platinum,Rumble,57,0.1785,4981,0.1228,57,-0.0557,兰博,红霸符
grandmaster,Thresh,77,0.1691,9396,0.1132,53,-0.0559,锤石,狂徒铠甲
grandmaster,Ezreal,37,0.0968,11402,0.0408,98,-0.056,伊泽瑞尔,莫雷洛秘典
master,Ekko,3,0.1703,1368,0.1141,149,-0.0562,艾克,无用大棒
master,Lulu,4,0.201,6815,0.1448,145,-0.0562,璐璐,女神之泪
diamond,Lucian,44,0.0721,2677,0.0159,63,-0.0562,卢锡安,炽天使之拥
diamond,MissFortune,15,0.161,3659,0.1048,105,-0.0562,厄运小姐,守护天使
grandmaster,Thresh,7,0.1691,9396,0.1129,62,-0.0562,锤石,巨人腰带
diamond,Ziggs,34,0.089,1596,0.0328,61,-0.0562,吉格斯,卢登的回声
platinum,Lucian,23,0.0974,3644,0.0411,73,-0.0563,卢锡安,鬼索的狂暴之刃
grandmaster,Lucian,44,0.0563,2273,0,83,-0.0563,卢锡安,炽天使之拥
platinum,XinZhao,5,0.1025,3356,0.0462,65,-0.0564,赵信,锁子甲
platinum,Ezreal,18,0.1152,8514,0.0588,68,-0.0564,伊泽瑞尔,破败王者之刃
diamond,MissFortune,17,0.161,3659,0.1045,67,-0.0565,厄运小姐,基克的先驱
grandmaster,Lux,12,0.1637,10165,0.1071,56,-0.0566,拉克丝,巨人杀手
diamond,Vi,34,0.1075,9879,0.0509,59,-0.0567,蔚,卢登的回声
challenger,WuKong,7,0.1045,8208,0.0476,147,-0.0569,孙悟空,巨人腰带
diamond,MissFortune,4,0.161,3659,0.1041,173,-0.0569,厄运小姐,女神之泪
challenger,Jhin,29,0.1694,1942,0.1125,409,-0.0569,烬,最后的轻语
master,Ekko,9,0.1703,1368,0.1129,62,-0.0574,艾克,拳套
diamond,AurelionSol,44,0.2181,2627,0.1607,56,-0.0574,奥瑞利安·索尔,炽天使之拥
grandmaster,Ekko,37,0.166,1048,0.1082,231,-0.0578,艾克,莫雷洛秘典
master,Thresh,2,0.17,8457,0.1122,98,-0.0578,锤石,反曲之弓
challenger,MissFortune,58,0.1524,4016,0.0946,74,-0.0578,厄运小姐,叛逆者勋章
master,ChoGath,3,0.0932,5524,0.0353,85,-0.0579,科加斯,无用大棒
diamond,Jhin,69,0.1175,1626,0.0595,84,-0.058,烬,水银
diamond,Rumble,58,0.1555,5247,0.0976,82,-0.058,兰博,叛逆者勋章
grandmaster,Ezreal,14,0.0968,11402,0.0388,103,-0.058,伊泽瑞尔,朔极之矛
diamond,Mordekaiser,66,0.082,3551,0.0238,84,-0.0581,莫德凯撒,巨龙之爪
master,Kayle,23,0.1563,4230,0.0981,316,-0.0582,凯尔,鬼索的狂暴之刃
diamond,Neeko,15,0.1124,1869,0.0541,74,-0.0583,妮蔻,守护天使
challenger,Jhin,1,0.1694,1942,0.1111,54,-0.0583,烬,暴风大剑
challenger,Poppy,55,0.1103,7202,0.0517,58,-0.0585,波比,棘刺背心
platinum,Rumble,67,0.1785,4981,0.12,100,-0.0585,兰博,凌风
platinum,Thresh,2,0.1805,5911,0.122,82,-0.0586,锤石,反曲之弓
grandmaster,ChoGath,33,0.0956,6842,0.037,54,-0.0586,科加斯,灭世者的死亡之帽
master,Irelia,19,0.1091,2145,0.0504,238,-0.0587,艾瑞莉娅,无尽之刃
master,Ashe,1,0.1248,9252,0.0661,121,-0.0587,艾希,暴风大剑
platinum,WuKong,6,0.1047,8139,0.046,87,-0.0587,孙悟空,负极斗篷
challenger,MissFortune,34,0.1524,4016,0.0935,278,-0.0589,厄运小姐,卢登的回声
challenger,AurelionSol,34,0.2129,2424,0.1539,52,-0.059,奥瑞利安·索尔,卢登的回声
platinum,Lulu,7,0.1979,6257,0.1389,72,-0.059,璐璐,巨人腰带
challenger,Jayce,13,0.0759,3610,0.017,59,-0.059,杰斯,海克斯科技枪刃
master,Kayle,22,0.1563,4230,0.0971,340,-0.0592,凯尔,疾射火炮
master,Lulu,46,0.201,6815,0.1418,141,-0.0592,璐璐,恩泽圣杯
grandmaster,Ahri,2,0.115,4062,0.0556,54,-0.0594,阿狸,反曲之弓
diamond,Kayle,69,0.1571,4042,0.0976,123,-0.0595,凯尔,水银
challenger,MissFortune,44,0.1524,4016,0.0927,302,-0.0597,厄运小姐,炽天使之拥
platinum,Irelia,5,0.0981,2313,0.0385,52,-0.0597,艾瑞莉娅,锁子甲
master,Irelia,29,0.1091,2145,0.0492,122,-0.0599,艾瑞莉娅,最后的轻语
diamond,Kayle,15,0.1571,4042,0.0971,103,-0.06,凯尔,守护天使
grandmaster,MissFortune,16,0.1479,3436,0.0877,57,-0.0601,厄运小姐,饮血剑
grandmaster,Sona,46,0.1194,2906,0.059,441,-0.0605,娑娜,恩泽圣杯
grandmaster,Poppy,66,0.1161,6923,0.0556,54,-0.0606,波比,巨龙之爪
master,Ashe,4,0.1248,9252,0.0639,219,-0.0609,艾希,女神之泪
challenger,Mordekaiser,5,0.0989,6533,0.038,79,-0.0609,莫德凯撒,锁子甲
diamond,Karma,44,0.1308,6192,0.0698,86,-0.061,卡尔玛,炽天使之拥
platinum,Kayle,23,0.1449,3353,0.084,405,-0.061,凯尔,鬼索的狂暴之刃
diamond,Ahri,39,0.1137,2859,0.0526,57,-0.0611,阿狸,珠光护手
platinum,Sona,4,0.107,5440,0.0457,197,-0.0613,娑娜,女神之泪
grandmaster,Fizz,77,0.1398,7139,0.0784,51,-0.0614,菲兹,狂徒铠甲
challenger,MissFortune,46,0.1524,4016,0.0909,66,-0.0615,厄运小姐,恩泽圣杯
master,MissFortune,58,0.1499,3390,0.0882,68,-0.0616,厄运小姐,叛逆者勋章
master,ChoGath,6,0.0932,5524,0.0315,127,-0.0617,科加斯,负极斗篷
platinum,Gangplank,39,0.1541,1525,0.0923,65,-0.0618,普朗克,珠光护手
challenger,Shen,15,0.1067,11120,0.0449,89,-0.0618,慎,守护天使
platinum,Jayce,45,0.0908,4990,0.029,69,-0.0618,杰斯,冰霜之心
diamond,Ashe,44,0.1289,10077,0.0671,149,-0.0618,艾希,炽天使之拥
grandmaster,Thresh,35,0.1691,9396,0.1071,56,-0.062,锤石,钢铁烈阳之匣
platinum,Ahri,34,0.1009,3766,0.0388,103,-0.0621,阿狸,卢登的回声
platinum,Xayah,23,0.1105,4245,0.0484,62,-0.0621,霞,鬼索的狂暴之刃
master,Karma,4,0.1343,9983,0.0721,111,-0.0623,卡尔玛,女神之泪
diamond,MissFortune,13,0.161,3659,0.0986,71,-0.0624,厄运小姐,海克斯科技枪刃
grandmaster,Zoe,2,0.1504,8918,0.0879,91,-0.0625,佐伊,反曲之弓
challenger,Ekko,29,0.1663,1383,0.1035,58,-0.0629,艾克,最后的轻语
master,Kassadin,4,0.1123,14742,0.0492,122,-0.0631,卡萨丁,女神之泪
platinum,Gangplank,4,0.1541,1525,0.0909,55,-0.0632,普朗克,女神之泪
grandmaster,Jhin,29,0.1633,1733,0.1,490,-0.0633,烬,最后的轻语
master,Malphite,36,0.1165,17050,0.0532,94,-0.0633,墨菲特,离子火花
master,Fizz,36,0.146,8167,0.0824,85,-0.0636,菲兹,离子火花
grandmaster,Jayce,3,0.0801,4195,0.0164,61,-0.0637,杰斯,无用大棒
challenger,Ekko,1,0.1663,1383,0.1026,78,-0.0638,艾克,暴风大剑
platinum,Soraka,22,0.1407,7122,0.0769,78,-0.0638,索拉卡,疾射火炮
master,Xayah,29,0.1203,4346,0.0563,71,-0.064,霞,最后的轻语
master,Kayle,24,0.1563,4230,0.0922,141,-0.0641,凯尔,斯塔缇克电刃
platinum,VelKoz,44,0.1177,2040,0.0536,112,-0.0641,维克兹,炽天使之拥
grandmaster,TwistedFate,39,0.155,5160,0.0909,66,-0.0641,崔斯特,珠光护手
challenger,MissFortune,4,0.1524,4016,0.0882,136,-0.0642,厄运小姐,女神之泪
platinum,Ezreal,33,0.1152,8514,0.0509,59,-0.0644,伊泽瑞尔,灭世者的死亡之帽
challenger,AurelionSol,37,0.2129,2424,0.1482,81,-0.0647,奥瑞利安·索尔,莫雷洛秘典
challenger,Ashe,4,0.1282,8931,0.0635,189,-0.0647,艾希,女神之泪
diamond,VelKoz,3,0.1147,1744,0.05,60,-0.0647,维克兹,无用大棒
diamond,Ekko,33,0.1624,1416,0.0976,82,-0.0649,艾克,灭世者的死亡之帽
platinum,Jhin,2,0.1112,1852,0.0462,65,-0.0651,烬,反曲之弓
grandmaster,MissFortune,44,0.1479,3436,0.0826,327,-0.0653,厄运小姐,炽天使之拥
master,Vi,33,0.0952,7791,0.0299,67,-0.0654,蔚,灭世者的死亡之帽
platinum,Kassadin,14,0.1205,10815,0.0548,73,-0.0657,卡萨丁,朔极之矛
master,WuKong,5,0.1046,8805,0.0388,129,-0.0658,孙悟空,锁子甲
diamond,Rumble,79,0.1555,5247,0.0896,67,-0.066,兰博,伏击之爪
diamond,Mordekaiser,7,0.082,3551,0.0159,63,-0.0661,莫德凯撒,巨人腰带
challenger,Mordekaiser,68,0.0989,6533,0.0328,122,-0.0661,莫德凯撒,天神法球
grandmaster,Ezreal,44,0.0968,11402,0.0308,65,-0.0661,伊泽瑞尔,炽天使之拥
grandmaster,MissFortune,14,0.1479,3436,0.0815,184,-0.0663,厄运小姐,朔极之矛
diamond,Gangplank,36,0.1484,1577,0.082,61,-0.0664,普朗克,离子火花
grandmaster,Soraka,12,0.1807,8530,0.1143,70,-0.0664,索拉卡,巨人杀手
master,MissFortune,14,0.1499,3390,0.0833,156,-0.0665,厄运小姐,朔极之矛
grandmaster,Rakan,14,0.1411,3644,0.0746,389,-0.0665,洛,朔极之矛
master,Fizz,55,0.146,8167,0.0794,63,-0.0666,菲兹,棘刺背心
challenger,Fizz,27,0.1563,9190,0.0894,123,-0.0668,菲兹,兹若特传送门
challenger,Yasuo,14,0.0863,1739,0.0192,52,-0.067,亚索,朔极之矛
challenger,Ekko,24,0.1663,1383,0.0992,121,-0.0671,艾克,斯塔缇克电刃
master,VelKoz,33,0.1587,1916,0.0916,131,-0.0671,维克兹,灭世者的死亡之帽
challenger,MissFortune,14,0.1524,4016,0.0853,211,-0.0671,厄运小姐,朔极之矛
master,Fizz,69,0.146,8167,0.0788,165,-0.0672,菲兹,水银
platinum,Ashe,22,0.127,6907,0.0597,67,-0.0673,艾希,疾射火炮
master,Ekko,37,0.1703,1368,0.103,330,-0.0673,艾克,莫雷洛秘典
grandmaster,Ekko,2,0.166,1048,0.0988,81,-0.0673,艾克,反曲之弓
grandmaster,Fizz,25,0.1398,7139,0.0723,83,-0.0675,菲兹,泰坦的坚决
grandmaster,Irelia,15,0.1167,2664,0.0491,163,-0.0677,艾瑞莉娅,守护天使
platinum,Syndra,33,0.1017,2379,0.0339,59,-0.0678,辛德拉,灭世者的死亡之帽
platinum,Rumble,25,0.1785,4981,0.1106,217,-0.0679,兰博,泰坦的坚决
diamond,Ekko,5,0.1624,1416,0.0943,53,-0.0681,艾克,锁子甲
master,Karma,44,0.1343,9983,0.066,106,-0.0683,卡尔玛,炽天使之拥
challenger,Kayle,37,0.1592,5064,0.0909,110,-0.0683,凯尔,莫雷洛秘典
diamond,Rumble,55,0.1555,5247,0.087,138,-0.0686,兰博,棘刺背心
platinum,Kayle,2,0.1449,3353,0.0763,131,-0.0686,凯尔,反曲之弓
master,KhaZix,1,0.1062,5369,0.0375,80,-0.0687,卡兹克,暴风大剑
platinum,Ziggs,34,0.1104,2481,0.0417,72,-0.0688,吉格斯,卢登的回声
grandmaster,Lux,2,0.1637,10165,0.0948,116,-0.0689,拉克丝,反曲之弓
diamond,Irelia,9,0.1167,3386,0.0476,63,-0.069,艾瑞莉娅,拳套
grandmaster,Jhin,1,0.1633,1733,0.0943,53,-0.069,烬,暴风大剑
diamond,Karma,14,0.1308,6192,0.0617,81,-0.0691,卡尔玛,朔极之矛
master,VelKoz,39,0.1587,1916,0.0896,134,-0.0691,维克兹,珠光护手
challenger,Lux,44,0.1549,11560,0.0857,70,-0.0692,拉克丝,炽天使之拥
platinum,Karma,44,0.1378,11443,0.0686,102,-0.0692,卡尔玛,炽天使之拥
challenger,Jhin,69,0.1694,1942,0.1,80,-0.0694,烬,水银
diamond,Irelia,1,0.1167,3386,0.0471,85,-0.0696,艾瑞莉娅,暴风大剑
challenger,Ekko,37,0.1663,1383,0.0966,321,-0.0697,艾克,莫雷洛秘典
diamond,Ekko,44,0.1624,1416,0.0923,65,-0.0701,艾克,炽天使之拥
challenger,Rakan,4,0.1272,2162,0.0571,70,-0.0701,洛,女神之泪
platinum,XinZhao,66,0.1025,3356,0.032,125,-0.0705,赵信,巨龙之爪
platinum,Thresh,4,0.1805,5911,0.11,100,-0.0705,锤石,女神之泪
master,Irelia,44,0.1091,2145,0.0385,78,-0.0706,艾瑞莉娅,炽天使之拥
platinum,Poppy,66,0.1036,5871,0.033,91,-0.0706,波比,巨龙之爪
grandmaster,Syndra,15,0.1359,2701,0.0652,92,-0.0707,辛德拉,守护天使
platinum,Ekko,3,0.1735,1816,0.1028,107,-0.0707,艾克,无用大棒
master,Jhin,16,0.1488,1969,0.0781,64,-0.0707,烬,饮血剑
challenger,Fizz,69,0.1563,9190,0.0852,176,-0.071,菲兹,水银
diamond,Annie,69,0.1328,8284,0.0617,81,-0.0711,安妮,水银
diamond,Karma,4,0.1308,6192,0.0597,67,-0.0711,卡尔玛,女神之泪
diamond,Malphite,77,0.1228,17579,0.0516,155,-0.0712,墨菲特,狂徒铠甲
grandmaster,VelKoz,39,0.1429,2023,0.0714,154,-0.0714,维克兹,珠光护手
grandmaster,Jinx,15,0.0716,545,0,51,-0.0716,金克丝,守护天使
master,Ekko,1,0.1703,1368,0.0988,81,-0.0716,艾克,暴风大剑
master,VelKoz,15,0.1587,1916,0.087,69,-0.0717,维克兹,守护天使
grandmaster,Karma,44,0.1354,7262,0.0635,63,-0.0719,卡尔玛,炽天使之拥
master,Thresh,56,0.17,8457,0.098,51,-0.072,锤石,破刃者
diamond,Ezreal,38,0.1067,9487,0.0345,58,-0.0722,伊泽瑞尔,爆破专家的电荷
grandmaster,Jhin,26,0.1633,1733,0.0909,110,-0.0724,烬,卢安娜的飓风
platinum,Ziggs,44,0.1104,2481,0.038,79,-0.0725,吉格斯,炽天使之拥
diamond,Caitlyn,1,0.1084,4337,0.0357,56,-0.0727,凯特琳,暴风大剑
grandmaster,Sona,44,0.1194,2906,0.0465,172,-0.0729,娑娜,炽天使之拥
platinum,Lulu,45,0.1979,6257,0.125,56,-0.0729,璐璐,冰霜之心
platinum,Lulu,44,0.1979,6257,0.125,224,-0.0729,璐璐,炽天使之拥
challenger,Ekko,3,0.1663,1383,0.0931,204,-0.0732,艾克,无用大棒
diamond,Jayce,6,0.0928,5625,0.0196,51,-0.0732,杰斯,负极斗篷
platinum,Annie,15,0.1482,9062,0.075,80,-0.0732,安妮,守护天使
diamond,Ekko,45,0.1624,1416,0.0889,90,-0.0735,艾克,冰霜之心
master,Ekko,14,0.1703,1368,0.0962,104,-0.0742,艾克,朔极之矛
diamond,Fizz,79,0.1456,8277,0.0714,56,-0.0742,菲兹,伏击之爪
platinum,Jayce,3,0.0908,4990,0.0164,61,-0.0744,杰斯,无用大棒
challenger,Lulu,45,0.2037,7896,0.129,62,-0.0746,璐璐,冰霜之心
platinum,XinZhao,77,0.1025,3356,0.0278,72,-0.0747,赵信,狂徒铠甲
diamond,KaiSa,4,0.0753,1819,0,65,-0.0753,卡莎,女神之泪
grandmaster,Vi,39,0.0928,7230,0.0175,57,-0.0753,蔚,珠光护手
platinum,Ashe,44,0.127,6907,0.0516,155,-0.0754,艾希,炽天使之拥
challenger,Irelia,44,0.1186,1729,0.043,93,-0.0756,艾瑞莉娅,炽天使之拥
diamond,Soraka,2,0.1683,5240,0.0926,54,-0.0757,索拉卡,反曲之弓
diamond,Rumble,77,0.1555,5247,0.0794,63,-0.0762,兰博,狂徒铠甲
challenger,Kassadin,14,0.1088,14576,0.0323,62,-0.0766,卡萨丁,朔极之矛
challenger,Lulu,44,0.2037,7896,0.127,252,-0.0767,璐璐,炽天使之拥
challenger,Lulu,26,0.2037,7896,0.127,63,-0.0767,璐璐,卢安娜的飓风
challenger,Ekko,4,0.1663,1383,0.0896,201,-0.0768,艾克,女神之泪
grandmaster,Thresh,4,0.1691,9396,0.0921,152,-0.077,锤石,女神之泪
master,Lulu,2,0.201,6815,0.1237,97,-0.0773,璐璐,反曲之弓
diamond,Fizz,45,0.1456,8277,0.0682,88,-0.0774,菲兹,冰霜之心
diamond,Kayle,24,0.1571,4042,0.0797,113,-0.0775,凯尔,斯塔缇克电刃
diamond,Kassadin,33,0.1245,16396,0.0469,64,-0.0776,卡萨丁,灭世者的死亡之帽
challenger,Ekko,33,0.1663,1383,0.0887,124,-0.0776,艾克,灭世者的死亡之帽
challenger,Neeko,79,0.126,2182,0.0484,62,-0.0776,妮蔻,伏击之爪
diamond,Yasuo,14,0.0921,3052,0.0143,70,-0.0778,亚索,朔极之矛
challenger,Xerath,23,0.2231,1461,0.1452,124,-0.078,泽拉斯,鬼索的狂暴之刃
diamond,Fizz,25,0.1456,8277,0.0667,90,-0.0789,菲兹,泰坦的坚决
challenger,Annie,55,0.1516,9995,0.0725,69,-0.0791,安妮,棘刺背心
master,AurelionSol,37,0.2171,2266,0.1379,87,-0.0792,奥瑞利安·索尔,莫雷洛秘典
master,Kayle,15,0.1563,4230,0.0769,104,-0.0793,凯尔,守护天使
platinum,TwistedFate,33,0.1341,4220,0.0546,55,-0.0796,崔斯特,灭世者的死亡之帽
challenger,Ashe,44,0.1282,8931,0.0485,165,-0.0797,艾希,炽天使之拥
grandmaster,Xayah,24,0.1191,4334,0.0392,51,-0.0798,霞,斯塔缇克电刃
grandmaster,Ekko,6,0.166,1048,0.0862,58,-0.0798,艾克,负极斗篷
platinum,Gangplank,33,0.1541,1525,0.0741,54,-0.08,普朗克,灭世者的死亡之帽
challenger,Irelia,49,0.1186,1729,0.0385,52,-0.0801,艾瑞莉娅,正义之手
grandmaster,Jayce,6,0.0801,4195,0,56,-0.0801,杰斯,负极斗篷
challenger,Fizz,15,0.1563,9190,0.0761,92,-0.0802,菲兹,守护天使
grandmaster,Lux,22,0.1637,10165,0.0833,72,-0.0804,拉克丝,疾射火炮
grandmaster,Lux,7,0.1637,10165,0.0833,60,-0.0804,拉克丝,巨人腰带
diamond,Ekko,36,0.1624,1416,0.082,122,-0.0805,艾克,离子火花
master,Kassadin,6,0.1123,14742,0.0318,63,-0.0805,卡萨丁,负极斗篷
platinum,Caitlyn,23,0.0981,3108,0.0175,57,-0.0806,凯特琳,鬼索的狂暴之刃
diamond,Annie,66,0.1328,8284,0.0517,58,-0.0811,安妮,巨龙之爪
master,Neeko,15,0.1338,2339,0.0526,152,-0.0812,妮蔻,守护天使
challenger,Jhin,79,0.1694,1942,0.0882,68,-0.0812,烬,伏击之爪
platinum,Ekko,7,0.1735,1816,0.0918,98,-0.0816,艾克,巨人腰带
platinum,Gangplank,44,0.1541,1525,0.0725,69,-0.0816,普朗克,炽天使之拥
platinum,Kayle,37,0.1449,3353,0.0634,142,-0.0816,凯尔,莫雷洛秘典
master,Ekko,15,0.1703,1368,0.0882,68,-0.0821,艾克,守护天使
platinum,Gangplank,37,0.1541,1525,0.0714,98,-0.0827,普朗克,莫雷洛秘典
diamond,Jhin,1,0.1175,1626,0.0345,58,-0.083,烬,暴风大剑
platinum,Kayle,29,0.1449,3353,0.0615,65,-0.0834,凯尔,最后的轻语
challenger,Kayle,3,0.1592,5064,0.0758,66,-0.0834,凯尔,无用大棒
